emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,graph_id,sample_rate
-0.44245634132511874,-0.5684753817453643,-0.29658128045032134,0.04736191579960837,-0.04135641360679754,-7.546746397018913e-05,36,0.05
-0.1435402399233891,-0.05703665616523134,-0.11944875183052836,0.05460183426179087,0.10477587696246184,-0.14432303872689908,37,0.05
-0.006788421566350475,0.33737999823324627,-0.20060174465189914,-0.06183909203847253,-0.07961750187314508,-0.021644839048807995,38,0.05
0.2745761597466686,-0.06714864036957303,0.1812936072051915,-0.20867202610218688,-0.054260554152019295,-0.10151946799389992,39,0.05
-0.3690853669251863,0.0598598883613516,-0.162039579297752,0.0714373336887407,-0.14785375920636137,0.03087148637039985,40,0.05
-0.05605330298212747,-0.2366409919148661,0.33328101451808717,0.0055440330032749405,0.004424343717690902,-0.04885143815420853,41,0.05
-0.17057830334836716,0.030153295884191616,-0.3707799247379573,-0.13395788790179683,0.0773717561926242,-0.034750300789043245,42,0.05
-0.3920498584279798,-0.410015906159628,0.06940536800492647,0.04905098700057462,-0.17564063305302097,0.047229819402573384,43,0.05
-0.49882098063302255,0.1350343649425703,0.004223190034464539,-0.34165858463394083,0.029330081460341342,0.011933243616604423,44,0.05
-0.15405030403703399,-0.34438876453450634,-0.06938290140507893,0.015602180239265486,-0.10579649879669702,-0.06043311836654178,45,0.05
-0.3388057867809998,0.21270837538962675,-0.10805362298114567,-0.21067378115883653,0.015907723667526023,-0.05192716319488889,46,0.05
0.09699479374990352,0.37487158943233523,-0.3288041636954913,0.03417258317622678,-0.08054186535169851,0.08839977478674847,47,0.05
-0.3802684670395409,0.3793067355140369,-0.18219633964569462,-0.05520083385566798,-0.19277544488477522,-0.025397509341198526,48,0.05
-0.09717987618991178,-0.12723210424766923,0.2580032106608206,-0.017927956986884142,0.011016204853779753,-0.07316655962792716,49,0.05
-0.35601783918277013,-0.08936240592243083,-0.4028652785672641,0.13321825053523403,-0.09838067537394014,-0.025638838007878285,50,0.05
-0.21016314458871937,-0.08449686170781819,-0.48502837071046856,0.15763587697592563,-0.16743013099243573,-0.08695140443925287,51,0.05
-0.09486310196428611,-0.017088772772705922,-0.061940001440199566,0.04275656798457286,-0.01188324790160271,-0.014451529229728411,52,0.05
0.4131871397303149,0.14450786091326898,0.2653985704361244,0.2177423699590913,-0.1106406512551742,-0.02489354148522385,53,0.05
-0.22807500730291996,-0.4791654581563331,0.031407475342285024,0.0004141314531902633,-0.03686509385373678,-0.060990737296671024,54,0.05
0.03342779164203488,-0.17008952447293746,-0.12800613789325524,0.10709635351312059,-0.2399196944870652,-0.061360503280689475,55,0.05
-0.24552251588559973,-0.3629731669542557,-0.10074154585051909,-0.03357940327599469,-0.01617664830089943,0.023397292847099946,56,0.05
-0.2903402062730601,-0.28399382428810765,-0.2725025988376492,-0.06425382801292445,0.1189899303371651,-0.062516959126162,57,0.05
0.7061405127885659,0.08619772649654608,0.06324136400317232,0.3008273548042159,-0.08848428210743425,-0.10780604744117032,58,0.05
-0.0799596242559896,-0.28720169988598754,0.043245971176125456,-0.17000426245651315,-0.08394113146291406,0.009341510633889535,59,0.05
-0.12122978637696685,0.4446040410449203,0.05622310295821447,0.22164330369948623,-0.22853438507738164,-0.09776238863458249,60,0.05
-0.4868446711913747,-0.04567064606372578,0.2525814622361491,-0.21210544100829082,0.21427068968176027,-0.07128230836010938,61,0.05
-0.16127587269438443,-0.0729276436502982,-0.2183845430358524,0.034817204074339234,-0.001613894465825412,-0.059929887652426704,62,0.05
-0.16893866069124835,-0.15885245178964677,-0.037186840775768365,0.25609100937920587,0.10916481245352953,0.010157206953931474,63,0.05
0.15518864794239443,0.019116460672798867,0.1708408028844639,0.15065619781162037,-0.0007921066351997285,0.12137296916618132,64,0.05
0.0013969121556472958,0.2090885680412181,-0.23544965430656234,0.17922845781533805,-0.04864189410104422,-0.05222544198527051,65,0.05
-0.07821877130800306,-0.3663902294117811,-0.018725851324453525,-0.15341717938023858,-0.04668232803646406,0.10742472855596905,66,0.05
0.10817144717329535,0.36148306998634455,0.31474864870897606,0.16204751896904354,-0.08208955353175863,0.04730860415279547,67,0.05
-0.09334335527838408,0.20108940117348112,-0.09848190024903299,-0.1778978691742241,0.00774893044078344,-0.04500093154517463,68,0.05
-0.01733650436241331,-0.12170938373937076,0.26738918753031227,0.12499996070351804,0.008620800661406186,-0.1098321924577689,69,0.05
-0.18320678853534653,0.11898097657746838,-0.10413967487696393,-0.22854729364869592,-0.16061678426122314,-0.054263598354242375,70,0.05
-0.590221189240304,0.11966859986347393,-0.19367422724344352,0.009452801430452816,0.06490012956041079,-0.07298220067138571,71,0.05
-0.41854744133085703,-0.5035889308620397,0.14251502784372827,-0.14283990017861076,-0.08423893079167873,-0.03751056888530758,72,0.05
0.26887125766956105,-0.13103582281221915,-0.054456888750687056,0.16152609152691375,-0.032157491726963354,0.0692316345534545,73,0.05
-0.32263612950322756,-0.367773571534787,-0.37118057395698234,0.1875473619609673,-0.08470297897174207,-0.08710328510956715,74,0.05
-0.32439811611424474,-0.1173967399735637,0.31534571832440106,0.10489946426847346,-0.013789752555049602,-0.1204961770319542,75,0.05
-0.13414962111836792,-0.2724013963255089,-0.10900389350454578,0.023668686440210824,0.1077229526812218,-0.017116043278669404,76,0.05
-0.17121326616585328,0.11082326823698822,-0.004105936336547025,0.21832425867133937,-0.18952978132174705,-0.08734035044614154,77,0.05
0.07304032727837036,-0.5347346847176694,-0.19248830767486655,-0.12295271399656778,0.004515834259465362,0.08146317214882316,78,0.05
-0.050323375896873905,0.10033436516808368,-0.579040415296832,0.07482787320099499,-0.1593973861340197,-0.030194437808434522,79,0.05
0.04144303893503349,0.03382133748006498,0.033573585492993906,0.01578582504650805,-0.07990587090707127,0.06947734050500234,80,0.05
0.632091810654808,-0.197011154323813,0.05426999656190705,-0.36903465540666947,-0.19718528638751953,-0.16837865410358874,81,0.05
-0.2914448224921466,0.4420669700832882,-0.08010230730039586,0.24778022325621432,-0.05832519850352833,0.05161715517233836,82,0.05
0.8057728162890324,0.1435125851985711,-0.12961415206116322,0.12324574668989713,-0.009716466468639455,-0.03463384999676735,83,0.05
0.062180172337760804,-0.18918395612786834,-0.0762210143023255,0.12909629027495279,0.049077084041697284,-0.09294822364086708,84,0.05
0.2094581904365639,0.15894267784400684,-0.15143849100534243,-0.43135508559677527,-0.11714670633153516,0.012111167764049824,85,0.05
0.08303893099538068,-0.06348307769101907,0.08738531114505603,-0.11083632285161679,-0.03398997727116034,-0.0920145086216563,86,0.05
0.1336822515560506,0.17552824052251956,0.03288766901290826,0.04360361641969268,0.2063887347585185,-0.10323352901981711,87,0.05
0.41257803011982636,-0.30353627766982694,0.29431173006339256,0.31934339965038133,-0.16406998009985718,-0.07995042400246918,88,0.05
0.2978826613294013,-0.06786780652763709,0.03421831511982623,-0.22931169853419084,-0.045939906439960425,-0.0005315597496824856,89,0.05
-0.014859084315006927,0.2546135455209916,-0.006263646082621404,0.3352783707386381,0.09872211599270628,-0.19244491728966587,90,0.05
0.478376197936875,0.059948852100008734,-0.30717137222018714,0.07731370847155891,-0.0270771367602246,-0.03976382189643506,91,0.05
-0.5397583034291777,0.25090626293759516,-0.06278172064939155,-0.031885123547030374,-0.12309761318685375,-0.015276031960245032,92,0.05
-0.12403604550220712,0.07616537426885678,-0.27767061779896385,-0.17462114926025354,-0.0717556624618822,-0.016188154492472642,93,0.05
-0.23389923240327004,0.4139198209384314,0.030342381743174617,0.22170601769256318,0.11327845521482845,0.058952474908030225,94,0.05
-0.2619790469751241,-0.18250345732806197,0.30253830156547573,-0.15032318200508873,0.0009130727522931836,0.004716914961997669,95,0.05
-0.4796236382224851,0.18058562279137874,0.27979900385392753,0.2739620229660916,-0.04563907198419611,-0.0014485180512674484,96,0.05
-0.03284365284153862,-0.007298028458159742,0.03790064226470982,0.030834744440091662,-0.01288440623896733,0.03718576530687848,97,0.05
-0.20159146189557148,-0.16087006390335704,-0.04881582424228878,0.0685515187328639,-0.14106504617940097,0.07266164185592425,98,0.05
0.008414637898556112,0.2161445546809945,0.11173187883043567,0.3890122042774334,-0.2252037349400084,-0.00715536326857586,99,0.05
-0.2190911661817863,-0.12610590018941228,-0.21343875560789272,-0.2206216292216893,-0.08364851472620272,0.08017681727267162,100,0.05
-0.2021774335984412,0.3321952560644252,0.4633149684847263,-0.05602486557577788,-0.0525206730238232,0.11222064753227705,101,0.05
-0.06263514537745046,-0.3511762346437582,-0.001938104949212111,0.06736272005284322,0.1691924609710925,0.06702194975862667,102,0.05
-0.32838512881518556,0.277768991323979,-0.06208105778105245,-0.04468057492910452,-0.2849339799130538,0.03171787035181012,103,0.05
0.2912688272167109,-0.36404426485906644,-0.07160715272235058,0.19089981904171452,0.1624769872710177,0.001740431429515432,104,0.05
0.4885231722693916,-0.12229626769041067,0.025714917786765837,-0.32233894935158625,-0.11945047299656109,-0.03273669646091436,105,0.05
-0.005219214717416929,0.2065504689889644,0.3278372929162412,-0.03077642858590581,0.08756115262478914,0.1342309998930246,106,0.05
0.28571160667276346,0.12044708698414784,-0.3024546066132762,0.25713937257176495,0.0260600175520253,0.0733055374645199,107,0.05
-0.011597317319888516,0.014331474847698328,-0.10428549925122423,0.1860148235832131,0.08785265384084671,0.07168825317205538,108,0.05
0.2454315393263479,0.08912450010969176,-0.07793806858305767,0.08653935030297621,0.015631010568462812,0.09150749482855713,109,0.05
0.39615943980202956,0.006524270257820214,0.080862244418522,0.21841364947000416,-0.051269790966650956,0.08860624346079882,110,0.05
0.2813613213931357,-0.23381983536678536,0.03393004076025456,0.23107368716847765,0.15447638733623753,-0.1313696557588086,111,0.05
0.009089282245926086,0.11279686818944866,0.15701960670158496,0.09072350322741082,-0.12006885497504287,0.12979913857197867,112,0.05
0.29523349660452464,-0.0023260282841823456,-0.2663422955922275,-0.013958455617017607,0.160982819354263,0.13333205044580673,113,0.05
-0.47295829310186904,0.08192094767874637,0.2734595117812682,-0.24930213410464044,0.13046562131908093,0.0124831143368496,114,0.05
0.12504327800261847,-0.12285755013049054,0.3930503367947792,-0.10911984931870312,0.08879782893291088,-0.02242046889914692,115,0.05
0.1666950293147011,0.4762030995244326,-0.07548763798835961,-0.1473872992748827,0.022112444631379447,0.004940021789679094,116,0.05
0.01013300538285701,-0.24040999777828764,-0.1628750704807546,-0.078227595868141,0.07699241100236771,-0.09133920554498418,117,0.05
0.48983320845182343,-0.13396985419738075,0.10562626275979226,-0.1376875859323653,0.00338065181932762,0.05258571955885719,118,0.05
0.31358000957808696,0.1378258533795775,-0.10717075663095059,-0.11529149179999948,-0.08775594731640089,0.033155704389376345,119,0.05
-0.19063570899350926,0.17602971817126226,0.05523132253723291,-0.09202860310174388,-0.06668176235170024,0.16479457289413452,120,0.05
0.3102943761614767,0.008416739414877,0.16212542683906037,0.5950180520785705,-0.13059753749652356,0.0716490558442462,121,0.05
0.12503408765099558,0.030680209273682185,-0.009723223715624977,0.24475585041389786,0.2057439340776217,-0.03349702178981416,122,0.05
0.04210009108316053,-0.3965421114832775,0.05398702533666857,-0.012863366744782096,0.012887654106089648,0.12216456440692879,123,0.05
0.1732637876299405,0.3692790919570578,0.021193343350419197,0.237056464107764,0.1800789215006647,-0.036013243357097095,124,0.05
0.011179829220466411,-0.32442038005087026,-0.24060307677151052,0.059040911524320755,-0.06364104182407751,0.09515797593115412,125,0.05
-0.5904932706515837,0.5896092230905497,-0.0007667766200673415,0.043819935125655685,0.18570019252150127,-0.15252017847273153,126,0.05
0.4634945398677575,-0.3547949017651284,0.11366957386075088,-0.08722188014135307,0.017645714057304255,-0.00880830030027358,127,0.05
1.1281271969921058,0.2826023317436603,0.19424313721550945,-0.4463027592835406,0.15471322680949187,-0.12737079441659613,128,0.05
0.24536977111204508,0.11496375039245066,0.006013850079668813,0.07564468666031787,0.12043664087052768,-0.08249935872090014,129,0.05
0.09007560249988486,0.13716720494884105,0.012044188288654046,-0.1033641201600901,-0.06724730366766392,0.10933405803781786,130,0.05
-0.07504428684154758,0.2011612594764607,0.001626900821170432,-0.047336321229288394,0.11982597092061964,-0.10065334727831701,131,0.05
0.42400438875982793,0.3415083609342837,0.11970223253134318,0.2838602925504144,0.1752627634877257,-0.04574531236971045,132,0.05
0.3437897615249157,0.012057954562804772,-0.10087599628351583,-0.0019524189592661392,-0.1662616859835196,0.1557283309860197,133,0.05
0.37387838774858967,-0.11420978813371802,0.030161607176067962,0.021803338091020783,-0.058540059336563324,-0.0014814403501086932,134,0.05
0.11923438925630633,0.04946160572939905,0.1532680261893215,-0.09837755692121598,-0.06343059557312573,0.03125463363517952,135,0.05
0.1437086400332379,-0.3554850839049985,-0.03315420961225917,0.057680749009474085,0.2056599063179239,0.03174572774185707,136,0.05
-0.22074585395520338,0.3491396737340466,-0.143866846445754,0.02848896128161235,-0.04907454980127215,0.09142936979669508,137,0.05
0.28967207117784916,0.11343770112059774,-0.05640988416219069,0.3103037201064198,-0.015071603136821517,0.06786210731763229,138,0.05
0.14513770235133172,0.05950193488214766,-0.009594437391332974,0.1673396967665034,0.04758748781872954,0.07818006551400307,139,0.05
-0.24147766276664695,-0.18242812612104628,0.06947686417484938,-0.08354949356863836,0.010685045829186925,-0.017065402316360168,140,0.05
0.22628588368675676,-0.27480811574044633,0.16084710891869006,0.0812080690925958,0.21378949821008247,0.023699313808569284,141,0.05
-0.07856580485545171,1.0793342717310903,0.01719947823925698,-0.1982469867288315,0.03655380063180217,0.040669476970561225,142,0.05
0.2185183510057714,0.027081168145671013,0.1459682634483607,0.23150107058113514,0.14041249474041365,-0.030711023265832197,143,0.05
-0.011328148069990262,0.012215067227070647,-0.13892914749379276,-0.20265910739048348,0.002596361132023076,-0.12097032606742383,144,0.05
0.23364729560209835,0.1958650057207544,-0.2535234208955942,-0.3490296837690686,0.17170450805698306,0.07287189097031052,145,0.05
0.2103251550281391,-0.14476363190722571,-0.20082263553534987,0.4492382208943618,0.3459098997366055,0.03461495272778638,146,0.05
-0.17831012740113308,0.33812944531887223,0.28664163639061657,-0.27431150328203385,0.03604835317388278,0.07273662031470056,147,0.05
0.09328531405814847,0.018899597718180595,-0.3304766843763837,0.05138671731349125,0.29345338733771403,0.005510110657443959,148,0.05
0.11929454019758935,0.41730535386082657,-0.02596110080945345,-0.05417852479901067,-0.06658421068546856,0.04282743882923875,149,0.05
0.18539160247939562,0.1521095813129516,-0.3486741299220182,-0.004435942679463665,0.06521613059497247,0.12613980991598628,150,0.05
0.41875837209324385,-0.1124152230835361,0.45401585508073006,-0.20165450569541485,0.11183990280511504,0.01940300742396646,151,0.05
-0.021252994096168928,-0.278406141751695,0.02268821352667155,-0.2755893964068207,0.08555829115680308,0.09389688848114347,152,0.05
0.319431263680277,-0.4785071724215855,-0.08899854552642016,-0.28460671906022905,0.1458614465059966,0.1396433073859265,153,0.05
0.2079265283098355,-0.01905154327758353,-0.22930548322881167,-0.2317638855623687,0.11839974849560689,-0.04276578272053638,154,0.05
0.17166554162942924,-0.15342445312171477,0.07635843339432202,0.038117278805488104,-0.02703278970233635,-0.02057971518719099,155,0.05
0.24052730930624744,-0.2241099179346281,0.2770360594912793,-0.100884146146903,0.059209839177632034,0.13921417422050975,156,0.05
0.47807449617580616,-0.029232761822592133,0.24375475441091976,-0.03182625021395588,0.02807907411366125,0.005570047158506179,157,0.05
0.6166967096790804,0.1355034547732868,-0.18418639856950084,-0.011707018439468874,-0.040629119299526686,-0.06594308914580266,158,0.05
0.47188493168515716,-0.121634801686638,-0.10960401987902688,0.1904955650600435,0.08640116500708798,0.13736216258387807,159,0.05
0.16474614270775997,-0.07194797486486218,0.10465862926366004,-0.020095207292824185,-0.22366758397261438,0.00040262075296770486,160,0.05
-0.48939977530629614,-0.17207973300702095,0.28628618390650784,0.15342539189402601,0.13878740237768508,0.0035907638943008177,161,0.05
-0.03599164533174881,-0.18401397813100115,-0.172810552169151,-0.07492731669583376,0.12433276744751727,0.02424308239272621,162,0.05
-0.03948347192266853,0.1855507169341637,0.21509445873648436,0.14867444152376597,-0.052183558136557874,0.02091316811954192,163,0.05
-0.2134744420322856,-0.13630856682991135,-0.28269200136393613,-0.3948114825125155,-0.21526024928889603,-0.03738660661627217,164,0.05
0.007744898382822895,0.21963898526287393,-0.1679100560089939,-0.4912818153686469,0.0909731397485079,0.034995693364688774,165,0.05
-0.18026585736107245,0.12553540373448066,-0.20941672272469783,-0.16759205081765696,0.2752849917954639,0.024747665909437173,166,0.05
-0.6177000816401049,0.05170497831995979,0.1551551037726626,-0.08609319545086792,0.04742696324235087,0.013869019844758097,167,0.05
-0.1527591492555716,-0.2013018099564319,0.3105176534785994,-0.10697359273304657,0.1346335423992515,-0.04471798126100014,168,0.05
-0.46021818141355114,0.09362571917584715,0.12507191528640194,-0.032500740614552444,0.1945548370842494,-0.17369512795583694,169,0.05
0.2312500175161672,-0.022564410572862553,-0.29286762582671216,0.07063823945395487,0.16608747367244817,0.00857696186274428,170,0.05
-0.1396791558066013,0.20726234663102414,-0.13388026839022665,-0.28988026866451494,-0.037279588090686974,0.05414196903445919,171,0.05
0.2024731556416841,0.29907204130654264,-0.12119655340684318,-0.47147405351245925,0.12251039893083154,-0.1368308812883904,172,0.05
-0.1300956419210001,0.20249597047761242,-0.09788808402259035,0.10246081851955512,0.11210416547671448,0.014203506436083414,173,0.05
-0.12433591635373724,-0.23560964026191794,0.5797533468538658,0.0743467037969982,-0.007926474851975555,0.11091052831228729,174,0.05
0.9572429018020606,-0.17533008504610478,-0.09364076813988852,-0.09433653657784304,0.06981823227544164,0.06875188678108038,175,0.05
-0.16087487726049204,0.006991363024768451,-0.06679769706187497,0.16607510255853786,0.12499589566884746,0.13730695294541564,176,0.05
-0.16532119997803926,-0.33705335107093615,-0.03122685337317229,0.059409209832979294,0.04042668780543105,0.046303558804297915,177,0.05
-0.1842311927536986,0.23114703029399591,0.018166989045699522,0.06165997575955694,0.16793949327415275,0.049297256749145445,178,0.05
-0.25010372971724326,-0.26997195447165234,0.1629611428875838,-0.061272065903819665,0.10488458341004403,-0.061233831129642154,179,0.05
-0.10876463046198433,0.5181152159142596,0.09605622954733364,0.062172195429044015,0.03602547938352551,-0.00023223570753793884,180,0.05
-0.06131085322029044,-0.14348763206547513,0.11337123353624852,-0.2443741997140425,0.17881822475578188,0.012194188457988038,181,0.05
-0.128105224801286,-0.06497133621332524,0.3454076783864037,-0.10146105481881755,-0.17071421494291222,0.0464673347137958,182,0.05
0.4118100816140641,0.5596346370888731,0.20632636869069967,-0.17334284443399758,-0.09162121161666865,0.04324546052144282,183,0.05
0.509804023356819,0.15317869152703545,-0.2743423931084476,-0.29829973712234875,0.10210469200683629,-0.01790802684543966,184,0.05
-0.21549587077422866,-0.0034685632339018753,0.13664984414538164,-0.1660328301747393,0.16013293591570832,0.02892823443025244,185,0.05
-0.1464028224118141,0.15118719340199635,-0.14359756196045304,-0.1798680357466434,0.17464024609570103,0.01081607461650218,186,0.05
0.011498216578813105,-0.40057491467044415,0.0016577872340383891,-0.27439993497933435,0.05198021314421343,-0.023474512234574585,187,0.05
0.1632230188696902,-0.08452744692358483,-0.06183237313008027,-3.456145650248956e-05,0.09081549068286827,-0.0072167932839257935,188,0.05
0.6171561447323751,0.11495028674466745,0.01838274066747425,-0.2420958652165239,0.09943385083508882,-0.14075270945594068,189,0.05
-0.21925562188344117,-0.06828795134198451,0.11517610700615014,-0.11149897236276425,-0.06998168516777678,0.0335393810637313,190,0.05
0.46364556427288656,0.038171816339457154,0.4125441536494555,-0.10724790451498728,-0.29092523939606324,-0.03198495462817003,191,0.05
-0.5113448181276298,-0.17337312862646717,0.16566751824999054,0.04719652512919001,0.21640993049005197,0.13711887123268002,192,0.05
-0.21335000969264706,0.1696222746694889,0.36089535899436137,0.19553063395136686,0.03749892427956427,0.07180497053300225,193,0.05
-0.11152096647939208,0.1226652402462719,-0.40937477795499083,-0.10110258494867293,0.020398396170153,-0.018554518562564744,194,0.05
0.1499020399952325,-0.04934830319611408,0.016739475069309083,0.14301281267682556,0.05029421759158749,0.24472777720282213,195,0.05
-0.4813374723276949,0.16751168546643377,0.34661136423033234,-0.12451676022977873,0.20193183241571006,0.06962228985107416,196,0.05
0.16759524035531218,-0.28887265944754476,0.038024228892899636,-0.05861264932963311,-0.008968833421392526,0.05573173975224642,197,0.05
-0.05347125061565061,0.322965462588081,-0.2202402646377731,-0.0836871932942173,-0.07061522214279603,0.1183022836037936,198,0.05
-0.21543367435020305,0.24012594388207975,-0.2233560663133413,0.19626110510762013,0.0282858783796989,-0.037694612251235514,199,0.05
-0.1293733932868002,-0.20802052506221896,-0.1868145386628401,-0.19818861154142778,0.04395902121437901,-0.11149423283058729,0,0.1
-0.22993696154710944,-0.05754163776004622,0.10480050839833797,-0.030159563073885898,-0.005467735540581014,0.06445878624500519,1,0.1
-0.4388090715876092,0.15053315588992214,-0.2896446268024764,0.21614105629242403,-0.2497197381698269,0.010998620311549237,2,0.1
0.17693109542397692,-0.026769545296006197,0.005395893137096542,-0.1102949730794707,0.16689273904051302,0.026848473002696625,3,0.1
-0.029847748537398577,0.030183048852742613,0.0025267788246574065,-0.36063118817735884,0.017304138779072362,-0.0074148232749509345,4,0.1
-0.34277450554940947,-0.14301207486949863,-0.2234921417946631,-0.06883589289542129,0.10261837895692051,-0.06573827493587579,5,0.1
-0.25277227115243595,-0.04176294700746657,0.283729032491083,-0.16111047820747926,0.06166759899842208,0.013765514784586966,6,0.1
-0.07976849419362875,-0.337432326934997,0.10526676147019053,0.07581943935542547,0.01781892479871872,-0.20678683028026693,7,0.1
-0.1296853675459124,-0.5787967879210703,-0.12686504431095297,0.08752142069207114,0.1360475204477712,0.016531185364693862,8,0.1
-0.12047993645438608,0.06528676078616266,0.00756545578000132,-0.08331242340141336,0.09157738545801725,0.012754638746834352,9,0.1
0.0794420692769589,0.010742401940406456,-0.17053972430980627,-0.0810976317659037,-0.060081666335291786,-0.028620361792371405,10,0.1
0.2852106593775865,-0.018841919037657175,-0.09067481332887192,0.11337668975533956,0.12381683808429078,-0.09400653289569523,11,0.1
-0.45932665760548336,0.15792682692149757,0.0017494645076700404,0.15665178157498608,-0.023001596789390424,-0.04164419295242054,12,0.1
-0.024391362755244703,0.11431363766882767,-0.1886860098925726,-0.1839874418242034,-0.006063736900993069,-0.03210349842771052,13,0.1
0.16505380121201652,-0.014025390885100176,-0.09694866451709504,-0.039767406788184995,0.03239424046648383,-0.0027083665506798245,14,0.1
-0.38037337392114906,0.20962318688728213,-0.10415904346394937,0.023630217803276485,0.14519296679957916,0.028503988371105664,15,0.1
0.1370837470299224,-0.29149655856326045,0.1841936278727074,-0.31453031491438915,0.19832151760976044,-0.08563013260251356,16,0.1
-0.07527452896277638,0.07939460189474667,0.12331241647086816,-0.006817883705816556,0.07982095002484993,0.0398558104259977,17,0.1
0.2697782980604596,-0.009635105621575123,0.04445650434042775,-0.08754831722294876,-0.03849447145750525,0.05643644830252108,18,0.1
0.14103832380917733,-0.14649828602712034,0.10948185708670638,0.03724545175041044,0.14227961978098508,-0.07995009840375046,19,0.1
